id;country;CO2;worker;water;energy;CO2_score;water_score;energy_score
5460;FALSE;20,1;1;1391,5;37,5;;;
5462;FALSE;36,9;2;842,9;57,4;;;
5463;FALSE;42,1;2;634,4;21,2;;;
5464;TRUE;42,9;3;825,8;24,9;;;
5465;FALSE;29,6;4;1444,5;37,6;;;
5466;FALSE;38,6;2;1282,9;11,7;;;
5467;FALSE;16,3;2;1449,8;31,5;;;
5468;TRUE;24,9;2;824;57,3;;;
5469;FALSE;12,5;1;984,7;28,2;;;
5470;TRUE;44,1;2;1316,4;34,2;;;
5471;FALSE;35,2;5;414,4;58,7;;;
5472;FALSE;5;1;1499,4;15,8;;;
5473;TRUE;20,6;4;1138,4;36,2;;;
5474;TRUE;38,3;1;468,3;65,1;;;
5475;TRUE;49,1;1;340,9;66,9;;;
5476;FALSE;20,9;1;678,1;26,9;;;
5477;TRUE;7,1;4;1140,9;51,2;;;
5478;FALSE;37,1;2;1026,8;48,2;;;
5479;FALSE;24,1;3;637,8;15,3;;;
5480;FALSE;41,8;1;1374,8;59,7;;;
5481;TRUE;26,3;3;914,7;31,5;;;
5482;TRUE;1,2;3;1092,7;61,5;;;
5483;FALSE;1,6;1;358,8;32,7;;;
5484;FALSE;28,1;4;1104,4;25,9;;;
5485;FALSE;32,2;3;1066,5;39;;;
5486;TRUE;21,5;3;314,8;23,8;;;
5488;TRUE;29,5;4;1112,4;34,5;;;
5489;FALSE;4,5;1;1086,3;26,9;;;
5491;FALSE;7,5;5;1055,3;54,8;;;
5492;TRUE;28,2;1;1149,1;37,4;;;
5493;TRUE;4,3;3;1168,9;40,1;;;
5495;FALSE;19,6;5;1021,9;47,4;;;
5497;TRUE;9,2;1;561,8;52,5;;;
5498;FALSE;2,4;5;841,7;25,8;;;
5499;FALSE;35,4;5;558,3;68,1;;;
5500;FALSE;35,7;2;913,1;36,5;;;
5502;TRUE;49,8;2;877;52;;;
5503;TRUE;44,2;4;1354,5;25;;;
5504;FALSE;15,4;2;595,1;43;;;
5505;FALSE;47,6;3;617,7;40,1;;;
5506;FALSE;26,2;2;1075,3;57;;;
5508;FALSE;40,4;4;880,5;15,1;;;
5509;FALSE;15,9;4;811,7;37,2;;;
5510;TRUE;37,1;1;1043,6;43,2;;;
5511;TRUE;23,5;4;1051,5;68,9;;;
5512;TRUE;46,4;5;1459,7;53;;;
5513;FALSE;28;3;1027,3;34,8;;;
5514;FALSE;39,1;1;676;24;;;
5515;TRUE;28,9;1;1388;17,6;;;
5516;FALSE;29,2;4;888,9;52,9;;;
5517;FALSE;13,1;5;1348,1;45,6;;;
5518;TRUE;22,6;3;726,1;2,9;;;
5519;FALSE;1,7;3;391,8;22,2;;;
5520;FALSE;26,8;1;397,9;44,8;;;
5521;FALSE;48,1;4;584;46,4;;;
5522;FALSE;21,3;1;715,3;11,5;;;
5523;TRUE;29,2;2;1107,6;8;;;
5525;FALSE;49,5;3;487,2;34,2;;;
5526;TRUE;17,2;2;912,7;12,8;;;
5527;FALSE;5,9;5;1425,2;32,3;;;
5528;FALSE;25,4;4;872,7;63,6;;;
5529;FALSE;48,6;3;466,6;43;;;
5530;TRUE;12,3;4;1177,7;39,7;;;
5532;TRUE;43,1;3;679,3;36;;;
5534;TRUE;22,3;2;960,1;41,7;;;
5535;FALSE;48;4;1360,7;59,2;;;
5536;FALSE;44,3;2;1440,6;49,4;;;
5537;FALSE;49;2;549,4;50,9;;;
5538;FALSE;4,4;1;1036,6;44;;;
5539;FALSE;34,3;1;684,4;24,4;;;
5540;TRUE;25,1;1;724,8;48,8;;;
5541;TRUE;8,3;1;1232,6;2,8;;;
5542;FALSE;40,9;3;1395,5;9,2;;;
5543;TRUE;4,7;5;437,1;20,1;;;
5544;FALSE;34,9;2;814,1;34,7;;;
5546;TRUE;14,3;5;1485,5;67,6;;;
5547;FALSE;21,6;4;1381,1;3,7;;;
5548;TRUE;7;4;1042,6;9,9;;;
5549;TRUE;40,7;4;1412,9;33,2;;;
5550;FALSE;39,7;2;1437,4;20,7;;;
5551;TRUE;16,2;5;1468,3;43,7;;;
5552;FALSE;7;5;961,7;12,8;;;
5554;FALSE;46,5;4;827;32,2;;;
5555;TRUE;47,7;4;1260,1;58,1;;;
5556;TRUE;32,9;2;339;39,8;;;
5557;FALSE;10,1;5;1126,9;45,4;;;
5558;FALSE;24,4;3;1042,4;18;;;
5559;TRUE;45,6;5;942,9;23,7;;;
5560;TRUE;13,4;2;673,5;43,5;;;
5561;FALSE;16,4;3;371,3;66,1;;;
5562;TRUE;6,5;3;390,9;16,4;;;
5563;FALSE;30,3;4;1089;10,2;;;
5564;TRUE;29;4;665,6;24,3;;;
5565;FALSE;26,7;4;1095,1;10,4;;;
5566;FALSE;45,6;5;1333,3;16,8;;;
5567;TRUE;20,9;4;591,2;23,8;;;
5568;FALSE;43,4;5;527,2;6,6;;;
5569;FALSE;21,9;2;1466,8;62,7;;;
5570;TRUE;25,4;3;1347,9;60,7;;;
5571;FALSE;14,3;5;768;59,9;;;
5572;FALSE;33,9;3;351,5;69,8;;;
5573;FALSE;38,8;1;960,4;52,4;;;
5574;FALSE;23,9;1;353,8;60,4;;;
5576;FALSE;1,1;2;804,6;61,1;;;
5577;TRUE;44,3;2;382,1;35;;;
5578;FALSE;36,1;5;568,7;9,8;;;
5579;FALSE;39,6;2;1119,8;63;;;
5580;TRUE;46,8;4;367,7;37,7;;;
5581;TRUE;32,5;1;1224,1;22,2;;;
5582;FALSE;36,8;1;818,9;28,5;;;
5583;FALSE;45,8;1;402;55;;;
5584;FALSE;8,5;2;1110,2;17,3;;;
5585;FALSE;37,1;4;1373,3;24,9;;;
5586;TRUE;28,5;4;1358,8;42,6;;;
5587;FALSE;23,1;3;516,8;35,8;;;
5588;FALSE;14,1;1;527,1;40,7;;;
5589;FALSE;13,7;4;680,8;62,6;;;
5590;FALSE;11,9;1;1302,5;2,8;;;
5591;FALSE;41,4;3;570,5;2;;;
5592;TRUE;18,7;3;399,4;24,6;;;
5593;FALSE;20,3;2;1157,8;19,7;;;
5594;TRUE;1,3;2;993,8;3,2;;;
5595;TRUE;14,9;3;517,5;53,6;;;
5596;FALSE;45,3;1;1301,3;69,3;;;
5598;FALSE;31,2;5;730,7;62,6;;;
5599;FALSE;22,2;2;438,8;61,4;;;
5601;TRUE;14,6;2;1252,8;61;;;
5602;FALSE;37;3;786,1;18,4;;;
5603;FALSE;6,3;3;1077,5;40,8;;;
5604;FALSE;21,6;1;684,7;16,2;;;
5605;TRUE;27,8;4;598,1;25,7;;;
5606;FALSE;7,1;2;490,8;12;;;
5607;TRUE;42,7;3;1313,4;14;;;
5608;FALSE;2,5;3;1450,9;18,1;;;
5609;FALSE;13,7;2;824,3;18,7;;;
5610;FALSE;20,9;2;1171,9;54;;;
5611;FALSE;34,8;2;634,5;65,8;;;
5612;FALSE;14,6;3;594,6;29,4;;;
5613;FALSE;35;2;1108,9;25,4;;;
5614;FALSE;11,3;2;422,3;55,7;;;
5616;FALSE;15,2;3;1463,7;7,5;;;
5617;TRUE;12,9;5;1265,7;64,4;;;
5618;FALSE;14;1;1292,7;58,3;;;
5619;TRUE;13,6;4;910,8;62,7;;;
5620;TRUE;8,4;3;1446,8;13,5;;;
5621;TRUE;5,7;4;1299,9;8,4;;;
5622;FALSE;2,2;4;742,5;19;;;
5623;FALSE;45,4;3;1167,6;51,9;;;
5624;TRUE;4,4;3;1434,2;30,8;;;
5625;FALSE;14,7;2;1194,9;5,1;;;
5626;FALSE;44,2;3;653,3;37,6;;;
5627;TRUE;23,7;3;652,4;50,3;;;
5628;TRUE;45;2;1452,4;55,1;;;
5629;FALSE;13,7;4;1092,6;44,8;;;
5630;TRUE;26,8;3;868,4;17,4;;;
5631;FALSE;48,9;1;1484,7;68,9;;;
5632;TRUE;30;3;793,3;16,9;;;
5633;FALSE;47,8;4;856,7;31,5;;;
5634;FALSE;9,5;4;472,8;49,7;;;
5635;FALSE;6,4;1;1371,1;68,3;;;
5637;TRUE;32,8;3;1175;47,8;;;
5638;TRUE;5;1;302,1;12,2;;;
5639;TRUE;28,4;2;855,1;38,4;;;
5640;TRUE;45,2;2;356,9;34,6;;;
5641;TRUE;25,5;3;1289,1;20;;;
5642;FALSE;7,6;2;777,2;17,6;;;
5643;FALSE;48;5;1113,9;2,3;;;
5644;TRUE;19,9;5;1446,6;41,7;;;
5645;FALSE;1,1;2;740,9;24;;;
5646;FALSE;7,1;3;363,5;35,2;;;
5647;FALSE;19,3;1;1299,3;8,4;;;
5648;FALSE;25,8;4;1302;62,9;;;
5650;TRUE;39,3;5;1249,1;0,9;;;
5651;TRUE;31,3;4;633,5;34,2;;;
5652;TRUE;5,2;3;1443,6;50;;;
5653;TRUE;32,6;3;1205,7;15,5;;;
5654;FALSE;45,6;2;784,2;12,6;;;
5655;FALSE;5,5;4;597,4;7,3;;;
5656;FALSE;43,7;5;830,6;70;;;
5657;TRUE;23,7;4;508,2;64,6;;;
5658;TRUE;31,9;3;1327,4;7,6;;;
5659;FALSE;33,1;1;1215,8;2,8;;;
5660;TRUE;48,2;3;718,1;34,5;;;
5661;FALSE;37,3;1;367,4;4,4;;;
5662;TRUE;17,5;3;464,5;28,8;;;
5663;FALSE;31,3;4;1265;2;;;
5664;TRUE;32,2;1;939,5;66,3;;;
5665;TRUE;31,6;5;460,2;57,5;;;
5666;FALSE;47,9;1;993,9;14,2;;;
5667;FALSE;12,3;4;1334;13,8;;;
5668;FALSE;18,5;5;1489,1;0,9;;;
5669;TRUE;3,1;1;826,3;67,2;;;
5670;FALSE;31,4;2;1367,7;47,3;;;
5671;TRUE;15,2;5;458,4;3,2;;;
5672;FALSE;32,9;1;411,3;55,2;;;
5673;TRUE;21,4;3;501,7;67,8;;;
5674;TRUE;23,4;4;308,9;27,9;;;
5675;FALSE;17,1;5;315,3;20,5;;;
5676;TRUE;38,2;3;608,3;19,7;;;
5678;FALSE;47,5;4;415,7;17,6;;;
5679;TRUE;22,7;1;1133,7;1,4;;;
5680;TRUE;28,6;1;727,6;42,6;;;
5681;FALSE;4,5;1;338,1;30,5;;;
5682;TRUE;33,4;5;1326,7;35,4;;;
5683;TRUE;41,3;1;881,1;23,6;;;
5684;TRUE;1,2;5;379,8;25,2;;;
5685;FALSE;37,2;2;874,4;12;;;
5686;TRUE;48,2;5;1402;57,4;;;
5687;TRUE;18,3;4;1370,9;39,5;;;
5688;TRUE;20,1;3;872;64;;;
5689;TRUE;11,8;4;1167,4;46,1;;;
5690;FALSE;43,3;1;1376,2;51,6;;;
5691;FALSE;15,9;1;1213,4;46;;;
5692;FALSE;21,8;3;1170,1;42,2;;;
5693;TRUE;24,6;4;403,7;58;;;
5694;FALSE;15,7;4;1149,1;43,2;;;
5695;FALSE;16,5;1;1258,3;51,7;;;
5696;TRUE;45,9;4;1151;68,5;;;
5697;TRUE;18,7;1;1340,6;4,8;;;
5698;FALSE;25,6;3;1483,9;50,8;;;
5699;TRUE;36,4;3;554,7;66,5;;;
5700;FALSE;46,7;1;1038,7;41,3;;;
5701;TRUE;13,3;5;753,1;52;;;
5702;TRUE;26,8;2;695,1;2,2;;;
5703;FALSE;15,3;3;409,6;62,5;;;
5704;TRUE;8,2;1;820,5;63,6;;;
5705;TRUE;1,4;3;470,9;38,5;;;
5706;FALSE;13,4;2;410,6;24,6;;;
5707;TRUE;29,4;4;476,9;61,4;;;
5708;FALSE;30,7;3;456;23,3;;;
5709;FALSE;23,4;5;517,8;33,9;;;
5710;TRUE;12,5;3;1446,1;23,8;;;
5711;TRUE;8,4;2;1414,4;56,9;;;
5712;TRUE;27,5;4;1292,7;1,6;;;
5713;FALSE;1,7;5;643,5;24,4;;;
5714;FALSE;18,9;4;513,2;52,6;;;
5715;TRUE;43,3;3;1439,2;30,3;;;
5716;TRUE;17,2;5;1051,2;25,6;;;
5717;TRUE;23,7;3;1311,3;0,8;;;
5718;FALSE;27,8;5;1005,5;55,6;;;
5719;TRUE;49,6;5;532,8;36,4;;;
5720;FALSE;20,6;5;414;58,6;;;
5721;FALSE;41,6;1;609,5;60,2;;;
5722;TRUE;6,4;3;1051,2;58,3;;;
5723;TRUE;17,9;5;964,3;18,2;;;
5724;FALSE;27,5;4;932,5;20,1;;;
5725;TRUE;26,6;1;842,9;33,2;;;
5726;TRUE;14,3;1;957,9;31,5;;;
5727;TRUE;15;1;1323,6;25;;;
5728;FALSE;45,7;4;1101,2;10,9;;;
5729;TRUE;4,9;5;450,7;5,7;;;
5730;FALSE;13;5;1274,4;16,4;;;
5731;TRUE;15,6;3;1249;33,7;;;
5732;FALSE;41,8;2;310,1;63,5;;;
5733;FALSE;40,2;5;1098,3;44,8;;;
5734;FALSE;12,8;3;832,1;57,3;;;
5735;TRUE;14;2;777,6;28;;;
5736;TRUE;1,3;5;890,2;9,9;;;
5737;FALSE;2,5;2;881,9;61,4;;;
5738;FALSE;35,9;5;981,7;68,9;;;
5739;FALSE;12,1;4;1211,8;69,1;;;
5740;FALSE;7,9;5;962,7;39,6;;;
5741;FALSE;45,4;2;1472,3;69,1;;;
5743;FALSE;1;1;1230,1;41;;;
5745;TRUE;0,7;3;353,4;44,3;;;
5748;FALSE;34,3;1;987;19;;;
5749;FALSE;35,8;1;1146,9;67,8;;;
5750;FALSE;24,1;3;363,2;40,7;;;
5751;FALSE;30,7;3;1418,3;6,4;;;
5752;TRUE;17;2;413,1;41,5;;;
5753;TRUE;38,7;4;821,9;10,3;;;
5754;TRUE;28,5;4;909,4;64,1;;;
5755;FALSE;34,5;5;467,4;18,5;;;
5756;TRUE;28;3;860,3;56,3;;;
5757;TRUE;5,9;1;451,9;40,5;;;
5758;FALSE;49,6;3;663,3;34,9;;;
5759;TRUE;23,4;5;733,9;47,3;;;
5760;TRUE;20,3;2;1169,7;1,7;;;
5761;FALSE;26,6;5;406,6;26,6;;;
5762;TRUE;20,1;4;579;54,8;;;
5763;FALSE;42,2;1;1110,8;58,2;;;
5764;TRUE;44,2;2;898,2;68,4;;;
5765;FALSE;15,7;4;922,6;15,2;;;
5766;FALSE;32,2;2;428;56,9;;;
5767;TRUE;21,7;4;506,5;18,8;;;
5768;FALSE;16,2;5;421,6;9;;;
5769;FALSE;3,8;1;434,5;31,7;;;
5770;FALSE;38,9;1;1414,2;17,6;;;
5771;FALSE;18,2;4;1421,5;53,2;;;
5772;TRUE;7,5;4;386;51,9;;;
5773;FALSE;35,5;4;410;44,7;;;
5774;TRUE;49,4;5;809,8;30,2;;;
5775;FALSE;48,9;1;410,6;15,3;;;
5776;FALSE;36,2;1;492,5;53,8;;;
5777;FALSE;30,8;2;817,4;4;;;
5778;TRUE;35,9;4;367;59;;;
5779;TRUE;9,1;4;1253,5;19;;;
5780;TRUE;47,5;4;923,5;52,8;;;
5781;TRUE;16,2;1;956,6;62,4;;;
5782;TRUE;7;1;505,9;52,3;;;
5783;TRUE;6,4;3;1254,4;51,7;;;
5784;TRUE;9,3;4;479,1;3,1;;;
5785;FALSE;22;3;600,3;4,6;;;
5786;FALSE;16,2;4;679,6;69,3;;;
5787;TRUE;26,5;5;577,8;51,2;;;
5788;FALSE;42,7;4;373,2;21,8;;;
5789;FALSE;15,8;1;1043,9;65,6;;;
5790;TRUE;42,3;5;1345,2;22,7;;;
5791;FALSE;31,7;2;699,6;54,9;;;
5792;TRUE;29,8;2;388,5;27,8;;;
5793;TRUE;7,4;5;538,6;16,1;;;
5794;FALSE;48,8;3;738,3;22;;;
5795;TRUE;26;2;550,3;1,7;;;
5796;FALSE;11,9;5;1041,3;41,9;;;
5797;FALSE;13,2;4;1183,6;35,8;;;
5798;FALSE;13,8;1;1035;38,6;;;
5799;FALSE;30,9;4;1486,2;44,7;;;
5800;FALSE;32;4;456;25,4;;;
5801;TRUE;29,4;1;1437,7;20,1;;;
5802;FALSE;8,2;2;467,3;30,4;;;
5803;FALSE;39,4;3;1272,5;35,8;;;
5804;FALSE;12,7;5;604,2;52,5;;;
5805;TRUE;16,7;2;566,1;30,8;;;
5806;TRUE;6,4;2;1224,6;50,6;;;
5807;FALSE;49,1;2;630,6;24,7;;;
5808;FALSE;1,4;5;712,8;9,1;;;
5809;TRUE;14,4;2;1100;47,8;;;
5810;FALSE;20,6;4;1498,7;47,3;;;
5811;TRUE;33,8;1;631,3;9,3;;;
5812;TRUE;14,4;4;936,3;42,4;;;
5813;FALSE;3,6;2;566,8;59,3;;;
5814;TRUE;18,9;5;675,4;20,9;;;
5815;FALSE;24,6;3;476,2;41,4;;;
5816;TRUE;32,5;3;1214,4;17,2;;;
5817;TRUE;47,8;3;486,4;31;;;
5818;FALSE;19,7;3;1251,9;31;;;
5819;TRUE;35,9;5;463,9;64,6;;;
5820;FALSE;26,3;3;1445,6;69,9;;;
5821;TRUE;8,1;3;703,1;50,3;;;
5822;TRUE;10,8;3;991,4;16,9;;;
5823;FALSE;35,9;5;463,6;17,6;;;
5824;FALSE;11,1;2;475,2;58,9;;;
5825;TRUE;10,8;1;1235,4;9,5;;;
5826;TRUE;14,3;3;1297,9;34,8;;;
5827;TRUE;12,7;4;700,6;49,7;;;
5828;TRUE;28,4;4;1121,6;41,1;;;
5829;TRUE;26,9;2;1341;0,7;;;
5830;FALSE;25,9;4;1182,2;25,7;;;
5831;TRUE;46,3;5;488,6;46,6;;;
5832;TRUE;20,5;5;1485,4;29,6;;;
5833;TRUE;24,4;1;1384;12,7;;;
5834;TRUE;29,2;5;1470,8;56,3;;;
5835;TRUE;42,2;2;1300,5;7,9;;;
5836;TRUE;48,1;1;847,1;53;;;
5837;TRUE;23,4;2;360,4;17,9;;;
5838;FALSE;27,9;1;1376,9;54,3;;;
5839;FALSE;29,8;3;415,3;43,5;;;
5840;FALSE;31;4;1160,1;67,2;;;
5841;TRUE;27;4;926;36,8;;;
5842;FALSE;24,7;2;321,9;60,7;;;
5843;TRUE;19;2;743,4;7,1;;;
5844;FALSE;13,7;5;704,5;59,7;;;
5845;TRUE;23,7;2;793;65,3;;;
5846;TRUE;18;5;533,3;17,2;;;
5847;TRUE;3,5;5;333,7;57,1;;;
5848;TRUE;26,7;1;602,1;6,6;;;
5849;TRUE;4;4;1196,7;29,1;;;
5850;TRUE;22,3;1;590;50,5;;;
5851;FALSE;27,7;4;685,6;11,1;;;
5852;TRUE;46,2;5;413,2;68,1;;;
5853;FALSE;33,2;3;1496,1;22,1;;;
5854;FALSE;35,7;5;580,2;31,7;;;
5855;FALSE;37,6;3;737,7;50,6;;;
5856;TRUE;37,7;3;461,4;37;;;
5857;FALSE;21,2;1;1260,9;49,4;;;
5858;TRUE;14,6;2;1380,5;15,6;;;
5859;TRUE;37,2;2;1193,1;4,1;;;
5860;FALSE;20,4;5;908,9;15,3;;;
5861;TRUE;3,2;1;403,5;29,2;;;
5862;TRUE;41;1;944,1;49;;;
5863;TRUE;3,5;1;1051,2;24,4;;;
5864;FALSE;41;2;1112,1;15,2;;;
5865;FALSE;38,6;4;992,5;55,5;;;
5866;FALSE;29,2;4;901,5;68,3;;;
5867;TRUE;10,8;1;1157,3;31,7;;;
5868;FALSE;45,6;3;773,1;31,6;;;
5869;FALSE;6;5;764,1;52,6;;;
5871;FALSE;44,3;4;999,7;60,4;;;
5872;TRUE;27,3;2;758,7;5,6;;;
5873;FALSE;14,3;3;511,6;14,2;;;
5874;TRUE;17,1;4;1082,5;59,5;;;
5875;FALSE;45;1;1395,7;69;;;
5876;FALSE;32,3;4;605,8;64,4;;;
5877;TRUE;49,4;2;1308;52,4;;;
5878;TRUE;0,7;2;770,4;29,2;;;
5879;TRUE;34,5;2;1405,2;48;;;
5880;FALSE;32,2;3;494,5;10,9;;;
5881;TRUE;36,8;3;588,1;52,4;;;
5882;FALSE;32,4;3;806,2;54,1;;;
5883;TRUE;34,8;5;481,2;38,2;;;
5884;TRUE;5,4;2;990;16,3;;;
5885;FALSE;30,4;2;887,5;0,6;;;
5886;FALSE;30,5;4;1264,2;49,4;;;
5887;TRUE;24,6;1;580,6;53,2;;;
5888;FALSE;1,3;5;1347,2;50,8;;;
5889;TRUE;35,5;3;1316,3;15,4;;;
5890;FALSE;44,7;1;709,3;10,2;;;
5891;TRUE;4,7;1;400,1;45;;;
5892;FALSE;4,3;5;633,5;36,7;;;
5893;FALSE;37,1;5;1487,9;9,4;;;
5894;FALSE;29,3;2;1394,5;53,7;;;
5895;FALSE;18;1;1139,1;44,4;;;
5896;TRUE;28,6;1;469,1;41,7;;;
5897;TRUE;1,1;4;508;19,9;;;
5898;FALSE;13,5;5;655,3;49,2;;;
5899;TRUE;24;4;852;41,8;;;
5900;FALSE;8,4;1;855,1;10,1;;;
5901;FALSE;41,7;2;424,8;13,9;;;
5902;FALSE;29,9;3;1245,7;0,7;;;
5903;FALSE;39,8;3;437,1;50,2;;;
5904;FALSE;2,2;1;1230,1;56;;;
5905;FALSE;13,7;1;369,4;61,6;;;
5906;TRUE;38,7;4;345;27;;;
5907;FALSE;41,6;5;1253,7;24,3;;;
5908;FALSE;42,8;2;1014,2;43,6;;;
5909;TRUE;28,8;4;1387,3;11;;;
5910;FALSE;4,9;3;1282,1;33,5;;;
5911;FALSE;41,9;2;744;46,6;;;
5912;FALSE;14,8;3;985,8;9,4;;;
5913;FALSE;16,5;3;647,6;42,6;;;
5914;FALSE;29,2;1;1085,1;33,9;;;
5915;FALSE;18,4;2;1252,3;61,7;;;
5916;FALSE;24,8;1;665,7;49,1;;;
5917;FALSE;6,7;1;977,3;8,2;;;
5918;FALSE;45,3;1;663,7;62,7;;;
5919;FALSE;32,4;3;558,6;8,3;;;
5920;TRUE;25,9;4;1453;60,7;;;
5921;TRUE;38,2;5;1258,3;18,1;;;
5922;TRUE;26,5;1;453,9;0,8;;;
5923;TRUE;47,4;4;1491,1;62,3;;;
5924;TRUE;29,1;4;1237,8;69,8;;;
5925;FALSE;41,6;4;711,9;33,1;;;
5926;FALSE;3,3;4;459,8;1,8;;;
5927;TRUE;27,7;2;993,3;2,8;;;
5928;FALSE;20,3;4;769,4;6,8;;;
5929;FALSE;29,3;2;385,3;11,8;;;
5930;TRUE;14,8;5;1197,8;61;;;
5931;FALSE;32,9;2;794,9;49,3;;;
5932;FALSE;26,1;2;660,8;17,5;;;
5933;FALSE;15,9;4;1471;37,6;;;
5934;TRUE;1,3;4;1036,8;24,2;;;
5935;FALSE;3,5;4;764,1;37,5;;;
5936;TRUE;14,4;1;547;65;;;
5937;TRUE;43,2;4;1196,9;0,9;;;
5938;TRUE;45,9;2;527;63;;;
5939;FALSE;5,4;3;1203,1;60,9;;;
5940;TRUE;49,4;3;858,3;6,5;;;
5941;FALSE;5,1;2;1369,5;53,5;;;
5942;FALSE;7,5;5;1150,6;28;;;
5943;FALSE;16,2;2;917,9;34,9;;;
5944;FALSE;13,8;1;1100;41,3;;;
5945;TRUE;6,8;1;331,9;17,2;;;
5946;FALSE;28,2;4;1121,7;31,5;;;
5947;TRUE;28,4;4;453,5;66,9;;;
5948;TRUE;36,1;5;1379,7;47,7;;;
5949;FALSE;1,6;2;1473,4;19,2;;;
5950;FALSE;30,6;4;961,2;13,6;;;
5951;TRUE;1,2;3;812,6;14;;;
5952;TRUE;40,3;4;300,8;67,3;;;
5953;TRUE;13,2;4;1361,1;37,5;;;
5954;FALSE;14,3;2;1210,2;64,3;;;
5955;TRUE;19,4;2;325,9;48,3;;;
5956;FALSE;38,9;5;339,9;9,5;;;
5957;TRUE;31,8;4;455,1;66,9;;;
5958;TRUE;18,7;3;1093,6;64,2;;;
5959;FALSE;39,4;4;354,7;56,6;;;
5960;FALSE;19,5;3;659,4;43,6;;;
5961;TRUE;4,4;3;1049,5;35,1;;;
5962;TRUE;0,5;5;1297,4;57,2;;;
5963;TRUE;17,4;2;1003,2;34,5;;;
5964;FALSE;19,5;2;1423,7;7,4;;;
5965;FALSE;2,5;2;300,7;12;;;
5966;FALSE;6,9;1;1408,8;6,1;;;
5967;TRUE;47,6;3;1077,4;12,4;;;
5968;TRUE;14,6;3;535;2,8;;;
5969;FALSE;50;2;1229,7;23;;;
5970;FALSE;12,2;1;676,9;44,2;;;
5971;TRUE;7,1;1;454,7;39,4;;;
5972;TRUE;2,7;3;1391,1;54,6;;;
5973;TRUE;27,2;5;1033,5;43,2;;;
5974;FALSE;46,6;5;772,7;31,6;;;
5975;TRUE;38,2;3;567,5;38,5;;;
5976;FALSE;49,2;3;676,7;51,1;;;
5977;TRUE;49,3;1;1016,1;42;;;
5978;TRUE;34,4;2;429,9;51;;;
5979;FALSE;31,9;4;348,7;32,3;;;
5980;TRUE;46,7;2;935,2;68,2;;;
5981;TRUE;29,1;4;563,3;33,4;;;
5982;TRUE;42,3;2;574,4;10,6;;;
5983;FALSE;8,6;3;624,6;66,5;;;
5984;FALSE;17,5;3;818,2;13,2;;;
5985;TRUE;5,6;2;598,7;66,9;;;
5986;FALSE;49,4;5;689,4;35,5;;;
5987;FALSE;17,8;2;956,4;43,6;;;
5988;FALSE;16,6;5;785,8;48,2;;;
5989;TRUE;42;1;505,9;38,7;;;
5990;FALSE;29;5;672,1;48,1;;;
5991;FALSE;33,6;3;424,7;19,2;;;
5992;TRUE;45,9;1;1000,7;20,1;;;
5993;FALSE;19,9;4;940,5;59,3;;;
5994;FALSE;31,6;1;567,8;7;;;
5995;FALSE;18,4;1;834;34,6;;;
5996;FALSE;12,7;5;387,9;42;;;
5997;TRUE;21,4;2;698,4;49,5;;;
5998;TRUE;43,1;2;648;61,8;;;
6000;FALSE;18,7;4;412;20;;;
6001;FALSE;39,4;4;1097,7;28;;;
6002;TRUE;30,9;2;485,4;15,8;;;
6003;TRUE;45,6;4;419,7;61,2;;;
6004;FALSE;17,4;4;362,4;55,6;;;
6005;TRUE;30,8;1;1033,4;23,8;;;
6006;TRUE;13,6;5;1367,9;66,7;;;
6008;TRUE;49;3;308,8;50,3;;;
6009;FALSE;41,4;3;1279,1;23,6;;;
6010;TRUE;31,1;4;420,5;29,1;;;
6011;TRUE;40,6;2;558,3;51,4;;;
6012;FALSE;7,2;2;1068,1;17,3;;;
6013;FALSE;5,7;1;1094,6;2,7;;;
6014;TRUE;28,2;4;1202,6;14,5;;;
6015;TRUE;23,6;1;736,3;59,4;;;
6016;TRUE;11,9;5;601,7;67,5;;;
6018;FALSE;19,6;5;1054,1;23,1;;;
6019;TRUE;19,8;5;1331,1;11,6;;;
6020;FALSE;7,1;1;824,9;56,9;;;
6021;TRUE;32,1;5;861,1;20,2;;;
6022;FALSE;16,9;4;1245,7;17,1;;;
6023;TRUE;7;1;379,1;2,2;;;
6024;FALSE;2,8;3;1330,1;12,9;;;
6025;FALSE;39,3;5;1442;6,1;;;
6026;TRUE;42,9;1;1480,7;26,1;;;
6027;FALSE;42,4;5;637,1;38,9;;;
6028;FALSE;8,2;5;569,4;36,4;;;
6029;TRUE;27,3;2;853,1;12,9;;;
6030;TRUE;47,4;1;592,5;51,1;;;
6031;FALSE;7,7;1;558;12;;;
6032;TRUE;33,4;5;766,8;5,3;;;
6033;FALSE;40,1;2;541;20,8;;;
6034;TRUE;4,6;1;1013,9;63,6;;;
6035;FALSE;23,7;1;1097,9;11,1;;;
6036;TRUE;1,8;4;769,6;3,4;;;
6037;FALSE;20,9;4;708,8;42;;;
6038;TRUE;30,6;1;706,8;10,1;;;
6039;TRUE;44,3;1;1300,2;33,7;;;
6041;FALSE;23,1;4;1253;58,6;;;
6042;FALSE;29,1;4;986,9;40;;;
6043;FALSE;43,1;1;1229,9;3,2;;;
6044;FALSE;38,5;5;340,1;23,1;;;
6045;FALSE;17,7;4;469,2;45,8;;;
6046;TRUE;15,3;1;964,6;33,7;;;
6047;FALSE;47,7;4;685,2;30,2;;;
6048;TRUE;13,2;4;1206;52,2;;;
6049;TRUE;21,5;2;969,5;2,7;;;
